ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDataType,684,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDataType,686,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,readDataType,688,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,689,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,691,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,693,KILLED,com.squareup.protoparser.ProtoParserTest.optionParentheses(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,695,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,697,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,699,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,701,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,703,KILLED,com.squareup.protoparser.ProtoParserTest.typeParsing(com.squareup.protoparser.ProtoParserTest)
ProtoParser.java,com.squareup.protoparser.ProtoParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,readDataType,705,KILLED,com.squareup.protoparser.ProtoParserTest.extend(com.squareup.protoparser.ProtoParserTest)
